18,-107.056398344163,726.403916911326,813.914233921163,-628.633224218633,-634.193632986475,-770.378784093131,-1117.72043283033,826.173297955193,1363.00010998547,0,0,0,79396.719308517,80308.6253592915,80869.2907568973,80920.3626497047,81421.4579389935,82191.2796085753,82508.5844130937,83151.8258341765,83286.6096975087,0,0,0,-19.7474891149943,-123.071448223904,22.9579007834141,-9.25467189260949,55.2236288428387,-245.625098128039,268.195055637358,207.690399841267,-443.609512352392,0,0,0,44.9489793464258,74.7004496392289,58.504408290935,-8.97318110542196,-2.6143857273442,113.711299956855,-203.778207867116,-386.937178065036,753.889495083885,0,0,0,-0.107818704716142,2.75573178391292
18,-1454.53536476246,637.444254212395,862.687879316056,-835.822863605095,-33683.6685996638,-826.307693478482,-1136.19861487929,882.500600678329,673.905753722895,0,0,0,79461.0202664833,80104.921096029,80755.3839607717,81155.1487619605,74581.7142521212,82178.3049160485,82580.801797942,82961.1832583306,83380.134312963,0,0,0,-322.67733006188,-26.4669705274812,179.48718280344,-363.155904461316,590513.122656133,-676.77461376553,463.161079121809,-519.504154649123,110.508223777653,0,0,0,-1167.40989763266,83.7419562090993,287.590549166452,-82.4763366864706,162517.118516367,390.275012321656,-878.589496496146,-360.084544394636,117.926244807704,0,0,0,-17.1853251740277,43.5371517515377
18,-646.854444170771,744.280422035306,-514.997536775027,809.365237959471,-607.285085270889,-782.18260994495,1717.23353473793,-1374.4873817952,817.677158907157,0,0,0,79767.1368323221,80240.1407566119,80762.4938112456,80920.1691425279,81415.3755200217,82223.923181764,82652.525132143,82862.2196338255,83170.6210890584,0,0,0,9.98361974841636,-89.7966125549334,3.65080294214747,-15.1144633499465,42.0655252364576,-219.650527779081,120.340992961393,-7.19236309744442,263.513071942002,0,0,0,-55.9021932071746,149.185325884749,-2.36958786550051,73.8145012874623,-1.65312462018741,212.871042239731,1236.31079548924,-565.940114017836,-307.064116728252,0,0,0,0.315924410224888,6.60201523443927
18,-255.317479486224,771.838007155853,824.686743918166,-651.544214939109,-648.501947514098,-783.157159761375,-1117.18405175224,801.645320197695,1490.62247053572,0,0,0,79235.4193166234,80322.8864159462,80818.2696256425,81032.3833493744,81467.9406256298,82178.4015106585,82367.6287306,83139.2822115152,83575.9228377893,0,0,0,21.3633889396785,-543.575226517265,142.471669936733,-55.2268203318584,173.810650247663,-871.036814064542,1170.49639049202,380.57978746511,-1741.49522754591,0,0,0,247.908138376728,319.967458824574,150.841803668495,17.3279284222144,-110.193351991486,225.060849525998,-511.588111082127,-827.157142690455,2056.24359794606,0,0,0,-0.616294244380272,10.3288460906648
18,5558.83001349513,-1579.80566406601,737.636640268574,901.885336043904,-841.371031414747,-833.034961939868,-1263.20241048431,928.103133210135,699.18539508216,0,0,0,79662.3454216532,79887.3262514636,80092.87084956,80776.1315557755,81134.5275763199,82193.4140501277,82613.2147886907,82995.6872312335,83414.0951467646,0,0,0,11064.9892566106,-1251.77436161499,-67.0818254137609,105.611997364552,-354.570884488645,-673.430928311273,451.496167816773,-694.165434108525,73.8170330406337,0,0,0,-16705.9976332465,-402.042275752087,184.095415191765,453.84570205351,-165.167915082508,529.186887840541,-1327.93362167013,-640.674889210084,189.375280507375,0,0,0,2.7393076102195,-15.9574906733402
18,-2290.06764508476,652.259342472317,903.321516096448,-896.051324532901,-900.381427244471,-1223.61364071776,920.936725208008,680.463145420716,-49566.0071217409,0,0,0,78839.4865047602,80170.1794719926,80775.7532204223,81137.8486625404,82158.2268126218,82377.2216428135,82986.2892321415,83439.8440975336,87939.8890409637,0,0,0,1087.53098232064,-97.9764560460813,105.011110192,-611.197357337355,-1890.07747286481,2812.92267374093,-866.313607371382,42.8151907111199,3498596.5124304,0,0,0,-10492.9223697736,55.2270970539439,576.184601229794,-468.148921418188,646.574284516893,-2301.28703476904,-729.197565288134,211.252667242414,-208358.789114755,0,0,0,-75.6733785242287,215.98479310869
18,-643.390130427611,797.52106419239,858.563962133832,-637.821557367658,-653.071329433333,-768.113419463259,-1315.22160977539,806.595582821195,1903.66777952423,0,0,0,79230.6688637342,80324.3529524846,80825.7708010399,80963.1206559122,81458.3491752838,82195.9818438589,82511.5252804117,83163.0946874158,83236.1938485196,0,0,0,480.059599328695,-661.509218091089,124.797113870051,-37.8579295187475,188.509831964618,-682.246675152738,1036.34321850707,596.807009028133,-1678.47968041966,0,0,0,81.5020005341802,400.381173977583,270.706619910164,-17.914731636584,-107.214703158702,341.523449655438,-1098.29666732533,-789.335888176594,4043.72259652054,0,0,0,-0.364803866465233,21.9042415588388
18,-1751.66720375496,784.780935265733,5129.00264161633,929.937079737823,-853.807108732257,-838.714977134686,-1419.37366536489,1005.69878110545,772.048619500207,0,0,0,79979.3121005469,80106.1963591566,80146.2962879602,80795.3327390429,81111.3332383152,82207.8721407839,82730.9627222986,83011.4126477095,83377.9213090893,0,0,0,-2430.98222062285,-123.299586217211,15618.5669001632,-17.820339476023,-343.377397738046,-637.400100245359,-50.7851777508157,-1182.0861889317,231.106040592722,0,0,0,-263.58660962145,241.918902614199,-17366.441550981,597.435238028116,-272.301669465287,658.165276449987,-2016.99479636591,-871.439576518595,338.683251658193,0,0,0,3.94744116564593,-16.986561368349
18,9500.51425714345,-2525.57257746065,707.849352466811,934.527052190079,-911.26384129885,-887.604912365186,-1382.19668789116,966.109305372504,704.929667037832,0,0,0,76512.7797469205,79785.7961426345,80164.051758606,80791.4490454842,81126.5527575798,82176.1690336289,82433.2370645413,82995.3147402451,83422.0406690418,0,0,0,47610.835755877,-9452.1242009436,-158.30509760073,-42.8297374642787,-629.890347217458,-1490.94645968949,2338.43741014842,-1149.03309305416,78.2463283247,0,0,0,-121432.471385774,-4317.34392912804,89.4019195222292,750.002601939385,-628.031884218536,930.316268651691,-3706.6414846301,-951.636302006594,269.092581487339,0,0,0,10.4051234217979,-72.5837630979184
18,8543.8446528515,-2591.08222623096,731.735429778364,957.43384654371,-925.407963838101,-885.071572841234,-1543.37279610641,1032.43325481097,752.597791966992,0,0,0,77542.5117941676,80091.5510192609,80175.5912293024,80809.1223752876,81112.6849960428,82185.266166564,82512.3690572881,82992.5798134542,83377.038997132,0,0,0,52275.1261117155,-14013.7399930789,-199.628749083418,-240.38538225309,-610.151179983751,-1351.09341024076,1779.85840395391,-1730.61070140921,271.87087251368,0,0,0,-112531.873885744,-1311.75531275171,88.271663847362,879.898154024807,-818.29347862838,1041.67392671877,-5667.24888667257,-1059.45565087643,361.656634070779,0,0,0,12.0592258413963,-81.9346780242151
