40.000000,-856.445369,602.142011,723.705838,786.094863,875.870365,1429.142865,-945.063623,-854.153275,-803.660343,-757.345634,-1934.148254,-792.989011,-839.638059,-906.804269,1577.488864,876.692074,789.891742,724.204970,-812.903380,608.652349,0.000000,0.000000,0.000000,0.000000,0.000000,79724.511306,79731.019659,80222.435786,80438.077161,80676.238413,80871.501380,81095.702704,81330.152701,81538.734546,81757.958026,81951.299850,81998.743556,82203.291547,82418.445192,82475.837978,82959.534939,83171.363190,83379.769671,83477.559648,83860.817933,0.000000,0.000000,0.000000,0.000000,0.000000,-73.843057,-9509.674331,5791.922721,40023.241441,-8030.407810,-5344.812549,-14544.626131,-96677.627272,160506.045229,77940.264474,-94504.456095,130469.640925,-201551.644618,16153.301752,8993.776160,-13744.801461,72346.163541,-46009.466120,5.907318,-7265.540367,0.000000,0.000000,0.000000,0.000000,0.000000,-79.284194,7087.171073,47591.167837,-30831.879180,-10040.553480,-19484.842038,14178.910847,-68304.913846,-124587.667239,42706.821248,-34589.838644,175403.617797,39254.192975,-43218.755213,5064.382876,17637.159065,-9419.735869,-32201.282685,-8.341376,6293.867571,0.000000,0.000000,0.000000,0.000000,0.000000,15.196839,-39.782877,
40.000000,607.001879,-749.485105,721.753768,781.868176,862.717632,1441.840066,-965.705019,-883.480618,-830.945492,-786.523321,-801.750479,-841.508616,-1601.953670,-900.305476,1596.257640,863.781761,783.547501,723.471685,-1206.454605,605.692191,0.000000,0.000000,0.000000,0.000000,0.000000,79738.273763,79925.919834,80218.246207,80428.914528,80651.066911,81029.565600,81130.620903,81333.303243,81528.211405,81733.537741,81970.709993,82177.664812,82246.053672,82400.688252,82495.481145,82951.689101,83174.308125,83382.056316,83829.605732,83863.264431,0.000000,0.000000,0.000000,0.000000,0.000000,-11190.978391,-9.758359,10233.319039,30524.691317,-13171.650282,300.052255,-16218.922445,-149269.114194,334908.093487,80263.158311,-9520.426249,-226573.080448,-51973.236832,23226.357997,9780.215087,-7021.128188,57022.204351,-37720.729134,-411.149945,-8949.541048,0.000000,0.000000,0.000000,0.000000,0.000000,3437.701224,1.695454,50736.318534,-45144.914747,-849.806085,-9286.791055,28665.615059,-134367.461952,-130381.602887,176162.473923,270361.535369,-65373.770505,-95279.874077,-43089.981648,5724.220058,12101.366526,70.724479,-37506.036092,-109.799942,7382.533369,0.000000,0.000000,0.000000,0.000000,0.000000,11.296920,-52.260810,
38.000000,597.688950,1060.978366,731.429745,791.644345,866.548909,-839.328421,-1508.557161,-761.563737,-718.638499,-692.839701,-719.495394,-770.772842,-824.019282,-889.324287,860.069537,784.353471,726.813272,1094.658108,600.092859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,79726.917140,80217.806205,80232.210661,80460.593416,80698.419619,81104.982979,81211.174838,81311.309625,81487.186059,81661.988569,81941.568193,82119.870067,82303.076907,82506.476699,82901.920651,83140.140637,83367.417585,83419.334819,83872.831199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9569.580946,-26953.153498,-3860.311759,48255.588944,-4930.249910,4761.529636,2952.243660,-19511.641399,31135.047095,-21750.856045,-25489.032035,26583.871510,4342.432844,-3956.220140,187.091349,37712.075308,-53181.698642,28033.944667,-9318.477654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4656.695471,-52045.720112,66006.244517,-16339.207556,-4277.347741,870.671674,3149.495926,4709.811942,-731.396644,148.294423,28633.467332,-76071.240062,44713.708162,-5101.971700,6153.628710,-25584.358581,-28245.893275,40732.640923,5761.214128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.616589,-9.245294,
40.000000,-840.818756,602.286597,723.587716,783.787590,862.770849,1440.759068,-999.526560,-874.155978,-817.424421,-769.937107,-783.308813,-826.365303,-1560.410520,-885.644007,1634.111877,860.413584,783.680946,722.641622,-1047.171688,608.281711,0.000000,0.000000,0.000000,0.000000,0.000000,79596.200863,79734.989752,80219.531854,80432.381715,80667.067351,80905.236544,81075.498690,81297.473869,81503.180342,81710.011027,81960.431589,82168.894576,82329.762892,82388.725270,82383.960816,82964.651229,83175.506423,83382.123988,83631.322750,83863.511090,0.000000,0.000000,0.000000,0.000000,0.000000,9.600898,-9869.129724,9643.935930,33339.005042,-9522.105687,-3929.181067,-19776.327086,-38540.174473,247402.716240,-21886.898464,-52828.205282,-161759.708216,-5033.435009,38100.704211,9192.087693,-11328.750714,58025.749811,-36757.503513,-64.000860,-9555.021567,0.000000,0.000000,0.000000,0.000000,0.000000,-149.396555,3967.974961,53809.573397,-44005.273266,-3771.753054,-16392.278638,-1941.111678,-109324.838324,16648.691303,130387.187000,172883.301114,-103394.035966,-73383.599082,-27338.211666,311.705384,10692.930509,680.734928,-35880.670223,-77.611887,8003.871079,0.000000,0.000000,0.000000,0.000000,0.000000,11.045876,-63.109378,
34.000000,-576.832582,581.809715,651.048660,684.891521,726.210346,-708.655963,-699.545564,-671.404044,896.474553,-686.931483,-728.575382,-785.635009,799.715376,725.763906,674.635857,608.099480,-877.854939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77411.944317,79795.227006,80221.622624,80482.233011,80758.827526,81001.067014,81303.749944,81561.688274,81729.093730,82032.764956,82273.513049,82560.502378,82835.076826,83120.061788,83365.624390,83791.392485,85919.952127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4627.274210,-9382.669436,-325.742881,7124.953930,-819.774894,409.567061,-9556.744959,5919.122540,-16.171033,30560.780235,-21239.412488,937.550952,-695.290428,19421.992109,-26150.987361,-917.077414,194.678125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36057.671128,-775.045220,15042.830261,-5092.493999,113.168919,112.065221,2705.545725,-18948.004591,16.804684,8216.337946,9451.179803,-1866.835415,2128.875690,-9168.868101,-6787.488875,8834.151089,-24175.760681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.737440,18.358807,
34.000000,686.624373,583.504376,665.840656,702.347033,783.282886,-787.189434,-709.648601,-673.985110,309.668630,-686.501778,-729.365680,-807.669658,807.400647,720.683673,671.199481,588.956016,131.598515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78639.250594,79780.359093,80204.843492,80449.681139,80712.080280,81072.850720,81333.952694,81572.046870,81672.937914,82023.227809,82249.110662,82493.803188,82902.591567,83148.589835,83382.445055,83786.833387,84723.032569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5342.237310,-9499.814895,4503.482000,7098.002471,-2948.087114,2480.844025,-9975.573026,2129.644980,0.000814,27247.565421,-26087.292297,4694.412354,-4478.611874,23289.528697,-21298.472298,-381.805788,-738.253151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5343.739128,562.006779,17381.931607,-11481.614320,239.139699,322.573402,8497.903055,-19761.549949,0.001023,12519.302251,1360.221785,-2994.265472,2861.690793,204.224695,-12112.885066,6961.377157,1054.706934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.297938,-4.917335,
34.000000,-410.596066,602.361523,727.979247,795.061888,887.882315,-886.128743,-804.735426,-744.306611,-599.620630,-636.679946,-723.453813,-829.612005,883.939877,790.332324,724.256390,612.593055,-1648.039453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,79103.345914,79687.302485,80255.988480,80500.102680,80758.476086,81077.711087,81332.621289,81567.596148,81902.132166,82074.486845,82239.995301,82493.891075,82831.910150,83093.653010,83340.997559,83910.854017,84080.380610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-68.113787,1435.938506,2967.061024,-4750.317778,1258.543361,-1578.773776,3576.277884,94.052316,393.823997,315.264212,-4878.624919,1853.521968,272.733684,1013.304871,-3707.345436,3027.725990,-292.092507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.566750,2554.058265,-8654.383020,6438.441241,-778.399837,1740.020187,-10467.007288,11086.414025,351.844090,-1552.224414,365.511715,-1023.191019,1242.032153,-7233.769429,7932.372418,-869.110569,399.170221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.788221,-1.452355,
50.000000,-1270.552664,1229.169573,-1392.095271,-807.103664,1605.623612,-833.413459,-1231.691854,1572.035807,-831.970728,1594.263446,-792.564275,-799.540436,-855.679557,-861.943824,-826.556784,1588.028433,-864.086984,-799.667908,1556.233081,-1240.505373,-836.778055,1582.479964,-1364.310339,1227.153558,-1292.918085,79265.859710,79323.810687,80083.555067,80574.084888,80590.232682,80830.233026,80868.528445,80912.025654,81058.543099,81252.368916,81299.660606,81519.394876,81760.535555,82005.654443,82174.836886,82323.536951,82451.376572,82647.939563,82670.449223,82758.575138,82933.785940,83009.223062,83565.723370,84266.317642,84370.521462,1452.331639,-746.704738,630.430303,0.921432,12396.404812,-0.660407,2224.452142,-25420.568927,9.687135,6636.747571,3.290884,3.683974,15.072323,9.420969,0.827504,4118.201226,14.052191,3.093496,-20482.723851,2154.624630,0.284263,11183.881593,714.178235,-657.484990,1871.405015,-1495.288892,-1443.061382,-571.559869,0.364600,-6765.055111,3.677316,130.089349,-4402.152466,6.087964,8072.019564,-1.255738,1.085566,-3.136892,-9.681553,2.179899,-7348.931878,9.587969,0.124310,7259.496542,-464.780797,1.041714,3980.690440,217.243538,1428.940348,1414.783216,-4.243359,3.422468,
34.000000,-532.794203,576.586721,650.619803,683.920561,713.553373,-713.854380,-700.769232,-673.589633,864.280125,-686.936067,-731.672795,-796.564127,807.544040,728.708503,675.910363,608.288015,-875.983954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77664.482702,79800.801094,80224.505212,80484.800203,80801.876312,80959.221080,81307.321955,81562.333532,81707.504761,82034.554804,82275.029804,82549.534413,82853.620672,83123.299749,83367.466934,83802.436402,86211.957332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4480.368071,-8502.594622,-916.826807,6604.867443,-373.951445,142.939448,-9261.038495,5943.835112,-7.790949,30492.776039,-21927.513169,1553.867024,-1634.882400,21270.094236,-26069.600022,-2006.599713,-982.612757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30783.393581,-809.760547,15493.520546,-5088.512184,-193.465786,266.038601,3678.322575,-20280.424329,15.109944,6893.810525,11198.455765,-2282.455927,2691.563226,-9864.022392,-7135.542756,9373.645204,-28027.006530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.347370,27.627917,
34.000000,-156.573940,559.901398,744.169458,831.474994,1067.816319,-992.736840,-842.111490,-774.904154,-745.613140,1062.562542,-810.110090,-875.481747,752.430619,767.529499,-2560.784263,713.264534,615.271521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78966.354103,79636.245166,80277.408355,80550.185079,80868.439968,81019.826596,81328.841007,81593.099415,81937.495155,82038.336476,82195.933051,82463.722339,82851.668289,83075.231809,83248.127804,83339.711856,83879.396037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1465.744088,2732.493598,6599.652792,-9291.723632,-2685.629733,-3117.853312,13577.893695,6959.053162,8406.920664,73.701908,-21944.995730,4370.428117,-432.495550,-377.168167,-17074.470672,-1947.864118,2130.801651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.376003,532.100911,-8633.500627,-1125.992336,3562.430983,-5438.223260,-13591.175146,16635.992639,7662.221033,-75.320116,5844.695678,-3515.444205,-89.777657,-7067.669062,9041.731455,7909.542045,-1128.463677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.920947,-80.470622,
