18,-217.128773842071,752.234086129232,817.627173218847,-628.680659602927,-639.543739100664,-773.870364879858,-1141.47847208803,814.467405118903,1467.77506432905,0,0,0,0,79329.6479118162,80311.5565659306,80846.9420108504,80968.6970873501,81441.9110590022,82187.8391045832,82457.9632988719,83146.4630978243,83392.1374900938,0,0,0,0,1.45741918394571,-108.125058827646,23.9854654867313,-9.41243468388234,41.8523052857625,-183.334522702846,224.879595787381,119.007470020995,-356.343266787236,0,0,0,0,45.5510593216704,68.0720659510212,40.5125119986057,-2.80900792087104,-12.1656742738076,72.950742245901,-150.518593177382,-235.528589058017,553.895324079907,0,0,0,0,-0.105194667627519,2.4475909371783
18,-339.194162815733,788.246219931254,757.49775524054,-900.83279558404,-805.476810374601,-626.777937947263,-789.026962639773,778.500574189742,1058.08596026658,0,0,0,0,79295.2961995978,80233.8424598287,80674.3898975122,81153.0394026197,81446.0177400311,82027.0538609276,82375.522554085,83089.6906503407,83658.127869873,0,0,0,0,14.2772772789576,-190.39746319057,125.775653556325,-408.62476339304,556.795038723627,-28.6985217534866,130.15044098261,22.7702466011185,-474.308441300973,0,0,0,0,104.366832490347,391.761931420896,-109.743163282594,-15.7141868497035,-320.93694453174,-85.3690466786782,302.484950826937,-457.818206364257,744.492492821108,0,0,0,0,-0.285507892092783,4.10725411207059
18,27.066135933459,757.42825664844,788.519956308461,-803.43863690237,-708.059757581977,-701.387843083893,-842.090145608499,845.471137934245,945.062072130702,0,0,0,0,79236.559990562,80265.6397740452,80743.4641972855,81019.1191502217,81440.390484182,82131.2535783892,82479.46286679,83056.8684219685,83427.9120048511,0,0,0,0,-147.727971179281,-237.399893923066,173.104565615733,-121.344636148145,222.460343824867,-266.739645619258,301.374070116043,-377.257860667549,125.849518164487,0,0,0,0,78.7442002115732,263.07085373459,22.6412277917506,-63.7034800424309,-59.399455666807,-13.2481172506505,113.653325283477,-701.454662819707,936.895190939125,0,0,0,0,-0.227328318782804,2.34264321240832
18,662.488452520216,-931.2682973049,832.838672310141,-764.258834906769,7458.53139128879,-793.359963845865,-1095.65865725692,888.44958348557,751.404075878028,0,0,0,0,80028.1130218532,80064.0391299549,80760.0989846758,81167.1648024451,81507.0232165249,82203.2665343541,82668.5277473198,83000.8445996986,83430.652003449,0,0,0,0,30.3306253016537,-68.9546068801956,104.986631176195,-125.063651303594,8286.3884107076,-270.512547605524,117.589267402927,-331.823734567192,50.0444858888161,0,0,0,0,76.7586885927303,-5.70525138609758,121.664826935111,17.7546800126894,-6184.83425257973,239.229989006429,-323.788529487827,-309.986400193738,163.468693355329,0,0,0,0,1.06296532534639,-6.37740528261985
18,176.302223150613,752.998698415424,815.733124391707,-814.076989817782,-692.949255293989,-708.737034987245,-845.329390663435,878.431933026328,859.446002185174,0,0,0,0,79187.1113310721,80287.0213736422,80765.8187414688,80952.4485821882,81401.717316834,82165.5562813084,82537.6027068546,83017.7775696302,83367.9595443252,0,0,0,0,-260.886639700263,-268.888272828604,183.866593603779,-63.4457163446888,189.243211719629,-306.4002264676,277.505754670282,-675.272512611385,485.428277616038,0,0,0,0,24.339411819528,197.202611850076,98.177509654832,-107.048986225474,34.6768761152935,103.964736509749,21.2230754626569,-504.778511060248,660.172339336036,0,0,0,0,-0.227824506821944,1.03200310305528
18,-1444.21121616683,637.736039587686,862.410722148503,-834.950299243727,-38116.9865943083,-825.688040848863,-1134.94291897663,882.620379193243,674.600187350837,0,0,0,0,79477.8543111424,80103.8904956863,80755.4777503705,81155.2262215355,72416.3451618787,82178.5612643359,82582.1089320882,82961.6810031621,83380.9798244025,0,0,0,0,-242.801582722656,-18.5233715795867,129.039997279585,-259.569768069363,550082.392671357,-483.435408498274,329.558366294371,-374.064769211579,79.292584157733,0,0,0,0,-798.416332534632,60.7425296349903,206.183718772419,-57.8498268551883,186602.540236515,280.200068518061,-625.247365823689,-260.244535027881,85.8970196935132,0,0,0,0,-14.1915121364493,35.5603411650008
18,-1017.75449312727,624.155787538266,877.252829785069,-885.790485777624,-884.63334673499,-1241.41052863495,871.789141973437,-3391.03193427361,629.516803427817,0,0,0,0,78191.6334748296,80156.6809568444,80747.9948345052,81150.3696821643,82168.4239766781,82408.0681866652,82937.8482424488,83217.2439908559,83335.6969010092,0,0,0,0,2403.89520262796,-46.2207365129568,160.298027949329,-425.0599024592,-1087.12895163267,1454.32807957516,-408.448771790684,6319.27740999517,85.122197360907,0,0,0,0,1689.83007492748,37.3761362263215,295.612180059646,-222.99218632479,504.444091172594,-1833.81778932577,-254.433034381424,2950.47150546021,37.3897018819037,0,0,0,0,-2.25540965811288,2.93495739517748
18,-786.033933513143,784.964178802938,-543.548991535543,814.525540000584,-620.950620055413,-777.657964592929,1830.57746378717,-1407.22117306332,817.075461437967,0,0,0,0,79644.2482585781,80264.2543478117,80859.6775692196,80873.7357616059,81437.9131998712,82216.1174242569,82710.0837805409,82799.1169674178,83171.629811759,0,0,0,0,24.1002249725731,-101.617767762252,-0.224039815185363,7.88708439585774,34.6872156997629,-157.941398027181,80.7864757199229,51.5480320843018,181.287550042941,0,0,0,0,-75.8442530771065,128.962358864227,-3.89577092155869,58.0023188014037,-10.5025041471263,128.861084618055,1007.35527699336,-423.003540390909,-207.129961907228,0,0,0,0,0.201405526248063,5.62528049319427
18,-230.908873798267,774.271195594227,820.058713407867,-667.068900381011,-651.182119213627,-794.586247334095,-1075.53362697861,795.735739714381,1435.96661735119,0,0,0,0,79220.7856088452,80323.9689198522,80804.481946496,81063.0273433978,81481.9509616025,82171.3981509815,82321.989713795,83134.0122886944,83653.6456663313,0,0,0,0,-6.95575797047824,-399.602060457426,115.449145639767,-45.0353398807931,116.229576282493,-733.833637516797,970.0946845886,234.021692326836,-1235.33292613022,0,0,0,0,175.809345105204,238.994063177318,90.104531359164,28.2699435967148,-99.1637334368208,115.259323445022,-287.925131218828,-557.968289401801,1284.14815265953,0,0,0,0,-0.467855921272746,6.66903216442675
18,-186.500362891849,773.638925746185,790.563585711199,-719.969772500463,-671.18296936516,-845.131710827232,-912.273571269609,786.977712532756,1259.94634919775,0,0,0,0,79259.2160875532,80305.3339221158,80761.9044866022,81119.3309503278,81528.1249265688,82092.1593450885,82296.5171046386,83118.3290664527,83704.0415900406,0,0,0,0,-48.6649897025553,-474.782729838684,182.594034465229,-97.0237713001601,92.0042376558965,-767.922094762251,1136.56775425551,196.991090185747,-1250.79092424,0,0,0,0,173.248186294875,377.023239397791,29.3587997549565,106.159218546329,-226.509695061506,-1128.01422093256,1002.86250040125,-691.647308278832,1286.69313540905,0,0,0,0,-0.541735270053269,6.69670043069032
